path,energi0,homogenitas0,entropy0,contras0,energi45,homogenitas45,entropy45,contras45,energi90,homogenitas90,entropy90,contras90,energi135,homogenitas135,entropy135,contras135,label
batik\image_00556.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00557.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00558.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00559.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00560.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00561.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00562.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00563.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00564.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00565.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00566.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00567.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00568.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00569.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00570.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00571.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00572.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00573.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00574.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00575.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00576.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00577.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00578.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00579.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00580.jpg,0.000966544,4826.070005,8.824055864,4825.070005,0.000869856,5920.038874,8.890282946,5919.038874,0.000971301,4912.827018,8.820353815,4911.827018,0.000888054,5853.457809,8.886113895,5852.457809,batik
batik\image_00581.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00582.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00583.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00584.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00585.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00586.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00587.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00588.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00589.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00590.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00591.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00592.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00593.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00594.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00595.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00596.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00597.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00598.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00599.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00600.jpg,0.002517826,3966.24268,7.504619261,3965.24268,0.0021403,5235.247256,7.670546783,5234.247256,0.002730208,3607.021284,7.469375612,3606.021284,0.002181125,5266.220038,7.668231757,5265.220038,batik
batik\image_00601.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00602.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00603.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00604.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00605.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00606.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00607.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00608.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00609.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00610.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00611.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00612.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00613.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00614.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00615.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00616.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00617.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00618.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00619.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00620.jpg,0.000192619,3645.695251,9.16010409,3644.695251,0.00014713,4712.309629,9.290336012,4711.309629,0.000200496,3007.287279,9.135201329,3006.287279,0.000234066,2634.712815,9.055557603,2633.712815,batik
batik\image_00621.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00622.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00623.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00624.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00625.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00626.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00627.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00628.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00629.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00630.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00631.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00632.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00633.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00634.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00635.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00636.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00637.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00638.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00639.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00640.jpg,0.000172928,3633.539247,9.184854359,3632.539247,0.000133877,4562.277017,9.317271587,4561.277017,0.000183227,2970.594119,9.147026765,2969.594119,0.000207881,2602.582243,9.080766688,2601.582243,batik
batik\image_00641.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00642.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00643.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00644.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00645.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00646.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00647.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00648.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00649.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00650.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00651.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00652.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00653.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00654.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00655.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00656.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00657.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00658.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00659.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00660.jpg,0.000146878,8871.54503,9.441501588,8870.54503,0.00011667,11536.76198,9.559042831,11535.76198,0.000160222,7492.674459,9.386236712,7491.674459,0.000175145,6888.160146,9.338274944,6887.160146,batik
batik\image_00661.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00662.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00663.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00664.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00665.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00666.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00667.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00668.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00669.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00670.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00671.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00672.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00673.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00674.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00675.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00676.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00677.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00678.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
batik\image_00679.jpg,7.77E-05,10811.9885,9.799684267,10810.9885,7.66E-05,10029.49309,9.803260479,10028.49309,8.41E-05,7797.033834,9.75236393,7796.033834,7.55E-05,10226.42941,9.810340135,10225.42941,batik
